status_id,status_message,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys
232633627068_10155689734022069,"加油！放寬心才能走出來
　
#金曲男星 #蛋堡 #邱振熙 蛋堡 Soft Lipa",【壹週刊】​金曲男星進精神療養院　曾入圍歌王,link,https://www.facebook.com/232633627068/posts/10155689734022069,2017-03-14 18:20:02,275,3,0,240,13,14,3,4,1
232633627068_10155689752042069,"#最新 趕快清查把該抓的抓起來！
　
相關→ 自殺副局長12年前與晶鑽搭上線　多次提供開發意見
http://www.appledaily.com.tw/realtimenews/article/local/20170223/1062769/
　
#晶鑽弊案 #建管處",【晶鑽弊案】北市高官也涉貪　建管處前主秘遭搜索約談,link,https://www.facebook.com/232633627068/posts/10155689752042069,2017-03-14 17:59:25,157,8,0,141,3,2,7,0,4
232633627068_10155689484782069,"#慎入 這就跟把雞排放進我嘴裡又不讓我咬一樣呀...... #宅編
　　
完整 #動新聞【大咬片】馴獸師把頭放進鱷魚嘴　被咬得血流滿面
http://www.appledaily.com.tw/actionnews/appledaily/7/20170313/1075123/
　
【圖文報導】
http://www.appledaily.com.tw/realtimenews/article/international/20170313/1075123/
　
#馴獸師 #鱷魚 #越南 #雜技",【大咬片】馴獸師把頭放進鱷魚嘴　被咬得血流滿面,video,https://www.facebook.com/232633627068/posts/10155689484782069,2017-03-14 17:50:00,269,24,4,210,4,29,24,2,0
232633627068_10155689727032069,"距離周末前往台中還有...好久 #隨編
　
#正妹 #紅豆餅妹 #朝聖啦 #蕭卉君 
🚀太空船可以放進口袋？ https://goo.gl/xekpFW",清新紅豆餅妹藏逆天「胸器」！網友揪朝聖啦,link,https://www.facebook.com/232633627068/posts/10155689727032069,2017-03-14 17:40:00,2904,109,144,2802,38,44,18,1,1
232633627068_10155689539617069,"Betty批「這種人根本不配當攝影師，很沒道德」
　　
【完整 #動新聞】大尺度女模控無良攝影師　外流露點走光照
http://www.appledaily.com.tw/actionnews/appledaily/5/20170313/1074867/
　
【圖文報導】
http://www.appledaily.com.tw/realtimenews/article/local/20170313/1074867/
　
#外流 #外拍 #大尺度模特兒 #攝影師 #色影濕",大尺度女模控無良攝影師　外流露點走光照,video,https://www.facebook.com/232633627068/posts/10155689539617069,2017-03-14 17:30:00,595,18,7,496,8,21,4,2,64
232633627068_10155689589367069,"真的是嗆的相當得體！
　
#張茜 #開嗆
🚀太空船可以放進口袋？ https://goo.gl/xekpFW",張衛健妻17年後長這樣！挨批「老了」她回嗆,link,https://www.facebook.com/232633627068/posts/10155689589367069,2017-03-14 17:20:00,652,15,4,637,6,8,2,0,0
232633627068_10155689660657069,"只要可以，我會繼續創作《海綿寶寶》
　
#StephenHillenburg #漸凍人 #海綿寶寶 #是誰住在深海的大鳳梨裡 海綿寶寶 台灣粉絲團
🚀太空船可以放進口袋？ https://goo.gl/xekpFW",驚！《海綿寶寶》作者罹患漸凍人症,link,https://www.facebook.com/232633627068/posts/10155689660657069,2017-03-14 17:10:00,1058,31,44,613,14,149,2,279,1
232633627068_10155689668257069,"真的是有夠胎戈
　
【黑心】不僅發霉芋、過期蝦上菜　日系頂級飯店菜刀櫃竟成小強窩
http://www.appledaily.com.tw/realtimenews/article/life/20170314/1075935/
　
#大倉久和 #小強 #食材",除使用過期食材外　五星飯店菜刀櫃還有「小強」出沒,link,https://www.facebook.com/232633627068/posts/10155689668257069,2017-03-14 16:58:35,801,46,36,556,10,81,10,5,139
232633627068_10155689436712069,"佛珠的存在感好大～ #鄉編
　　
完整 #動新聞【狗仔偷拍】許半仙跛腳顧店　賣石掏金吸師奶
http://ent.appledaily.com.tw/actionnews/index/20170314/1075312/0
　
【圖文報導】
http://ent.appledaily.com.tw/realtimenews/article/entertainment/20170314/1075312/
　
#許效舜 #痛風 #命理 #狗仔偷拍 #蘋果狗仔",【狗仔偷拍】許半仙跛腳顧店　賣石掏金吸師奶,video,https://www.facebook.com/232633627068/posts/10155689436712069,2017-03-14 16:50:00,731,12,2,683,9,12,25,1,1
232633627068_10155689637617069,"人生是無常的，能做的時候就要做，等回頭看的時候，這輩子就值得了...
　
【張忠謀跌倒上頭條　張淑芬：沒想到我老公這麼重要】
http://www.appledaily.com.tw/realtimenews/article/finance/20170314/1076101/
　
#張淑芬 #志工 #張忠謀
🚀太空船可以放進口袋？ https://goo.gl/xekpFW",【最善心董娘】張淑芬假日也當志工　張忠謀只問這句話,link,https://www.facebook.com/232633627068/posts/10155689637617069,2017-03-14 16:39:03,323,15,2,309,7,5,0,1,1
232633627068_10155689174302069,"抽菸的粉粉會因為這樣決定戒菸嗎？ #鄉編
　　
完整 #動新聞【吸菸族哭哭片】每包菸將漲20元～菸酒稅法修正案初審過關！
http://www.appledaily.com.tw/actionnews/appledaily/8/20170313/1075247/
　
【圖文報導】
http://www.appledaily.com.tw/realtimenews/article/finance/20170313/1075247/
　
#菸稅 #菸酒稅 #菸價 #長照 #未成年請勿吸菸",【吸菸族哭哭片】每包菸將漲20元～菸酒稅法修正案初審過關！,video,https://www.facebook.com/232633627068/posts/10155689174302069,2017-03-14 16:30:00,3424,475,262,2801,31,68,170,13,343
232633627068_10155689584662069,"錄取率只有2％都讓你考上！你真的很厲害 #隨編
　
#密涅瓦大學 #黃琬婷 #台南女中
🚀太空船可以放進口袋？ https://goo.gl/xekpFW",台大不錄取她　6所美國大學搶著要,link,https://www.facebook.com/232633627068/posts/10155689584662069,2017-03-14 16:20:01,42951,454,1468,41527,315,938,167,9,7
232633627068_10155689568512069,"內有全文讓粉粉自己看囉
　
【不斷更新】不只洩密案　馬英九還有8大案要面對
http://www.appledaily.com.tw/realtimenews/article/politics/20170314/1075736/
　
【#火線話題】馬英九洩密遭起訴
https://goo.gl/VhE8H5
　
#馬英九  #洩密 #起訴 馬英九
🚀太空船可以放進口袋？ https://goo.gl/xekpFW",【馬案起訴】馬英九公開反擊：公務危機處理不構成犯罪,link,https://www.facebook.com/232633627068/posts/10155689568512069,2017-03-14 16:01:44,687,122,18,552,24,12,91,0,8
232633627068_10155689431987069,"不要為難波麗士大人，有本事衝著我來！！ #宅編
　　
【完整 #動新聞】內衣辣妹感情受挫　硬上人夫車還熊抱已婚警
http://www.appledaily.com.tw/actionnews/appledaily/5/20170313/1075135/
　
【圖文報導】
http://www.appledaily.com.tw/realtimenews/article/local/20170313/1075135/
　
#熊抱 #情傷 #天上掉下來的禮物",內衣辣妹感情受挫　硬上人夫車還熊抱已婚警,video,https://www.facebook.com/232633627068/posts/10155689431987069,2017-03-14 15:50:00,1268,47,23,1044,13,63,141,6,1
232633627068_10155689547187069,"這是不是有什麼誤會，廠廠 #天編
　
#台灣腔 #台灣 #微博 #中國
🚀太空船可以放進口袋？ https://goo.gl/xekpFW",台灣人講話都這樣？　陸瘋傳「台腔表情包」,link,https://www.facebook.com/232633627068/posts/10155689547187069,2017-03-14 15:40:19,673,81,14,561,10,6,95,0,1
232633627068_10155689116307069,"47歲還要拼，強！ #鄉編
　　
完整 #動新聞【獨家生機片】于冠華結紮17年解套　為二婚妻拼受孕
http://ent.appledaily.com.tw/actionnews/index/20170313/1075317/0
　
【圖文報導】
http://ent.appledaily.com.tw/realtimenews/article/entertainment/20170313/1075317/
　
#結紮 #于冠華 #方文琳 #蘋果專訪 #蘋果獨家 #蘋果動畫",【獨家生機片】于冠華結紮17年解套　為二婚妻拼受孕,video,https://www.facebook.com/232633627068/posts/10155689116307069,2017-03-14 15:30:00,346,32,9,316,7,13,9,1,0
232633627068_10155689494777069,"粉粉支持老闆作法嗎 #天編
　
#拉麵二郎 #日本 #ラーメン二郎",堅持點大碗卻吃不完　日本老闆：不歡迎你再來,link,https://www.facebook.com/232633627068/posts/10155689494777069,2017-03-14 15:20:01,3774,101,82,3568,61,30,99,2,14
232633627068_10155689509797069,"起訴書全文，粉粉自己看吧
　
【馬案起訴】馬英九公開反擊：公務危機處理不構成犯罪
http://www.appledaily.com.tw/realtimenews/article/politics/20170314/1076036/
　
【#火線話題】馬英九洩密遭起訴
https://goo.gl/VhE8H5
　　
#馬英九 #洩密案 馬英九",【全文】馬英九犯哪些罪　5萬字「重量級」起訴書之一 | 即時新聞 | 20170314 | 蘋果日報,link,https://www.facebook.com/232633627068/posts/10155689509797069,2017-03-14 15:11:02,299,79,8,261,13,11,13,0,1
232633627068_10155689464502069,"善良的好心人啊 ❤❤❤ #天編
　
【‪#火線話題】 ‪#暖蘋果 新聞 讓世界更有力量
http://goo.gl/PyFYtp
　
#請分享 #暖新聞 #拾金不昧 #嘉義",拾荒嬤月賺1千　拾40萬不昧,link,https://www.facebook.com/232633627068/posts/10155689464502069,2017-03-14 15:00:00,1067,17,18,1018,35,12,1,0,1
232633627068_10155689212212069,"「拍得好是藝術，拍不好就是下流」 
　　
完整 #動新聞【甘苦談】減肥轉行大尺度女模　頂寒風全裸上工
http://www.appledaily.com.tw/actionnews/appledaily/5/20170313/1074805/
　
【圖文報導】
http://www.appledaily.com.tw/realtimenews/article/local/20170313/1074805/
　
#大尺度 #外流 #女模 #外拍 #我和你不一樣",【甘苦談】減肥轉行大尺度女模　頂寒風全裸上工,video,https://www.facebook.com/232633627068/posts/10155689212212069,2017-03-14 14:50:00,974,31,17,900,19,49,4,1,1
232633627068_10155689472762069,"😲 #最新
　
【#火線話題】馬英九洩密遭起訴
https://goo.gl/VhE8H5
　
#馬英九 #洩密案 馬英九",【馬案起訴】馬英九上周玉蔻節目露餡　成起訴關鍵 | 即時新聞 | 20170314 | 蘋果日報,link,https://www.facebook.com/232633627068/posts/10155689472762069,2017-03-14 14:41:55,910,43,28,792,22,15,77,0,4
232633627068_10155689445427069,"燒燙燙出版的 #蘋果號外 你拿到了嗎
　
【馬英九洩密遭起訴　《蘋果》發號外民眾爭閱】
http://www.appledaily.com.tw/realtimenews/article/politics/20170314/1076029/
  　
【相關新聞】中華民國民選總統　3位卸任元首通通被起訴
http://www.appledaily.com.tw/realtimenews/article/politics/20170314/1075824
　　
【洩密案最新】不只洩密案　馬英九還有8大案要面對
http://www.appledaily.com.tw/realtimenews/article/politics/20170314/1075736
　　
【#火線話題】馬英九洩密遭起訴
https://goo.gl/VhE8H5
#馬英九 #洩密案 馬英九",Timeline Photos,photo,https://www.facebook.com/232633627068/posts/10155689445427069,2017-03-14 14:30:12,532,61,13,422,29,8,61,3,9
232633627068_10155689439112069,"蛇：白眼中～～#天編
　
#白娘子 #公告",官員94狂！給毒蛇的神公告　網笑「白娘子快來」,link,https://www.facebook.com/232633627068/posts/10155689439112069,2017-03-14 14:22:14,622,26,32,522,11,5,82,0,2
232633627068_10155689356442069,"願每一個粉絲都能順利找到自己喜歡的工作囉~~
　
【「沒工作還要養妻小」　他的建議被網友讚爆】
https://goo.gl/eeZsXf
　
#蘋果分享圖 #失業 #求職 #請分享",Timeline Photos,photo,https://www.facebook.com/232633627068/posts/10155689356442069,2017-03-14 14:10:01,245,10,7,227,13,5,0,0,0
232633627068_10155689362982069,"拖了2天才從偵訊室離開 😱
　
#大S #汪小菲 大S 徐熙媛
🚀太空船可以放進口袋？ https://goo.gl/xekpFW",終生羞辱！大S老公揭赴法被逼脫光搜毒品,link,https://www.facebook.com/232633627068/posts/10155689362982069,2017-03-14 14:01:30,1278,61,2,1042,20,81,129,4,3
232633627068_10155689206987069,"【直播結束】馬英九現場訪問 #最新
　
【不斷更新】馬英九洩密案最新進度↓↓↓
http://www.appledaily.com.tw/realtimenews/article/politics/20170314/1075736
　
【#火線話題】馬英九洩密遭起訴
https://goo.gl/VhE8H5
　　
#馬英九 #洩密案 馬英九",馬英九記者會,video,https://www.facebook.com/232633627068/posts/10155689206987069,2017-03-14 13:50:28,1742,963,38,1345,91,38,110,18,140
232633627068_10155689268777069,"裡面還包括了馬小九案～#天編
　
【不斷更新】馬英九洩密案最新進度↓↓↓
http://www.appledaily.com.tw/realtimenews/article/politics/20170314/1075736
　
【#火線話題】馬英九洩密遭起訴
https://goo.gl/VhE8H5
　　
#馬英九 #洩密案 馬英九 #最新",【馬案起訴】不只洩密　馬英九還有8大案要面對,link,https://www.facebook.com/232633627068/posts/10155689268777069,2017-03-14 13:40:01,623,50,14,546,20,7,45,0,5
232633627068_10155689294902069,"聰明請分享～　#海編
　 
【聰明人五大特質　入內瞧瞧你有嗎】
https://goo.gl/TCuuVO
　
#聰明 #特質 #請分享 #蘋果分享圖",Timeline Photos,photo,https://www.facebook.com/232633627068/posts/10155689294902069,2017-03-14 13:38:20,220,7,18,193,16,5,5,0,1
232633627068_10155689078897069,"死者姐姐反問：「檢察官不是應該要保護被害人的嗎？怎麼感覺上好像在幫犯罪的人，幫他找脫罪的窗口？」
　　
【完整 #動新聞】富家子砍女176刀可教化？　死者姐姐震驚又失望
http://www.appledaily.com.tw/actionnews/appledaily/5/20170313/1075262/
　
【圖文報導】
http://www.appledaily.com.tw/realtimenews/article/local/20170313/1075262/
　
#可教化 #死刑 #王鴻偉 #非常上訴",富家子砍女176刀可教化？　死者姐姐震驚又失望,video,https://www.facebook.com/232633627068/posts/10155689078897069,2017-03-14 13:30:00,2824,287,41,1208,11,76,10,43,1476
232633627068_10155689232577069,"老伯伯一路好走 QQ 
　
前情→【悲劇動畫】老人殺老人後自刎　長照中心2死
http://www.appledaily.com.tw/realtimenews/article/local/20170314/1075680
　
#長照中心 #板橋",長照2死悲歌原因曝光　失智翁無心回嘴惹殺機,link,https://www.facebook.com/232633627068/posts/10155689232577069,2017-03-14 13:21:51,913,8,10,741,13,44,1,109,5
232633627068_10155689205657069,"賣那麼貴還這樣 (翻桌) #天編
　
#大倉久和 #五星級 #飯店 #品管 #食材",【黑心】不僅芋發霉、蝦過期　五星級大倉久和飯店菜刀櫃竟成小強窩 | 即時新聞 | 20170314 | 蘋果日報,link,https://www.facebook.com/232633627068/posts/10155689205657069,2017-03-14 13:10:56,2075,142,194,1326,16,252,45,11,425
232633627068_10155689170332069,"這... #天編
　
#桃園 #未婚夫",體內射精讓她崩潰　女怒告未婚夫性侵,link,https://www.facebook.com/232633627068/posts/10155689170332069,2017-03-14 13:00:16,5897,402,180,4764,19,480,602,10,22
232633627068_10155689016102069,"警察辛苦了，下班後來壺彭大海吧 #鄉編
　　
完整 #動新聞【砰砰片】遇臨檢不停欲撞警　警開3槍解危
http://www.appledaily.com.tw/actionnews/appledaily/5/20170313/1075037/
　
【圖文報導】
http://www.appledaily.com.tw/realtimenews/article/local/20170313/1075037/
　
#臨檢 #逃逸 #毒品 #華江橋 #吸毒害一生",【砰砰片】遇臨檢不停欲撞警　警開3槍解危,video,https://www.facebook.com/232633627068/posts/10155689016102069,2017-03-14 12:50:00,2253,114,39,1945,20,79,165,2,42
232633627068_10155689034212069,"看來網紅的壓力也蠻大的... (#歐巴編
　
#那對夫妻 Nico品筠&Kim京燁 【那對夫妻】 
🚀太空船可以放進口袋？ https://goo.gl/xekpFW",「那對夫妻」被爆大頭症　他霸氣護妻這樣嗆,link,https://www.facebook.com/232633627068/posts/10155689034212069,2017-03-14 12:40:00,3148,196,48,2964,47,28,94,3,13
232633627068_10155688986312069,"今天就是普通的星期二，什麼顏色都沒有！！！！ #鄉編
　　
【完整 #動新聞】情人去死！韓國流行一個人吃燒肉、拉麵
http://www.appledaily.com.tw/actionnews/appledaily/sub/20170314/1075467/
　
【圖文報導】
http://www.appledaily.com.tw/realtimenews/article/strange/20170314/1075467/
　
#韓國 #單身狗 #邊緣人 #單人燒肉 #單人拉麵 #FFF團 #情人去死去死團",情人去死！韓國流行一個人吃燒肉、拉麵,video,https://www.facebook.com/232633627068/posts/10155688986312069,2017-03-14 12:30:00,4607,126,155,4241,69,41,254,2,0
232633627068_10155689081727069,"#獨家直播實測 LG雙鏡頭新旗艦機G6　
雙鏡頭手機已成為旗艦手機新主流，今年在全球最重要手機發表會─西班牙MWC世界通訊大會上，LG 與華為各推出G6跟P10兩款雙鏡頭旗艦機，《蘋果》副刊獨家帶大家在台灣搶先直播實測LG G6，看看首創18:9的大螢幕，搭上雙主鏡頭拍出有多厲害，還有徠卡雙主鏡頭加持的華為P10，看看iPhone 7 Plus及華碩ZenFone 3 Zoom，4款雙鏡頭手機，拍照強項都有何不同？
　
#LG #G6 吃喝玩樂蘋果花 #吃喝玩樂蘋果花",吃喝玩樂蘋果花,video,https://www.facebook.com/232633627068/posts/10155689081727069,2017-03-14 12:25:26,111,8,0,107,2,2,0,0,0
232633627068_10155689071322069,"#圖輯解密 前總統馬英九涉嫌洩密等案件今天偵結
　
【不斷更新】馬英九洩密遭訴　3/28還有關鍵一關要過
http://www.appledaily.com.tw/realtimenews/article/politics/20170314/1075736/
　　
【#火線話題】馬英九洩密遭起訴
https://goo.gl/VhE8H5
      　　
#馬英九 #洩密案 馬英九
🚀太空船可以放進口袋？ https://goo.gl/xekpFW",【圖輯解密】馬英九洩密　28張圖看懂起訴全貌,link,https://www.facebook.com/232633627068/posts/10155689071322069,2017-03-14 12:20:17,595,62,16,523,19,10,36,1,6
232633627068_10155688900012069,"[#特約轉播]
白色情人節給你最激情四射強片預告！
《格蕾的五十道陰影》看完今夜不再有陰影！
女人應該看，男人更要看！
（謎之音：好喜翻那個霸道總裁喔~）
#格蕾 #50道陰影 #太亮 #太濕 #太彈 #太緊 #TS6護一生 #緊緻才性感 #益菌守護 #束縛男友 #小A辣 #豆花哥",[#特約轉播]Ts6私密保養/保健小教室,video,https://www.facebook.com/232633627068/posts/10155688900012069,2017-03-14 12:00:00,976,37,25,714,11,2,247,0,2
232633627068_10155688895732069,"咳咳...其實 #宅編 對修水電也是頗有研究
　　
【完整 #動新聞】SOD是真的　她找水電工修漏水竟修上床
http://www.appledaily.com.tw/actionnews/appledaily/5/20170313/1075215/
　
【圖文報導】
http://www.appledaily.com.tw/realtimenews/article/local/20170313/1075215/
　
【警告】未滿18歲請勿觀看 
#SOD都是真的 #水電工 #寡婦 #漏水 #外遇",SOD是真的　她找水電工修漏水竟修上床,video,https://www.facebook.com/232633627068/posts/10155688895732069,2017-03-14 11:50:00,1976,143,58,1525,17,121,307,2,4
232633627068_10155688990482069,"預計6月正式實施...上公廁衛生紙記得丟馬桶哩🤓 #歐巴編
　
#公廁 #衛生紙 #馬桶 #請分享
🚀太空船可以放進口袋？ https://goo.gl/xekpFW",衛生紙丟馬桶即日起實施　公廁配套6月上路,link,https://www.facebook.com/232633627068/posts/10155688990482069,2017-03-14 11:40:14,7246,298,1290,6917,87,196,41,2,4
232633627068_10155688877287069,"酒駕就很可惡了，還想叫兒子頂罪！？ #鄉編
　　
完整 #動新聞【頂包動畫】酒駕BMW撞死騎士　離譜父竟要子頂罪
http://www.appledaily.com.tw/actionnews/appledaily/5/20170313/1075168/
　
【圖文報導】
http://www.appledaily.com.tw/realtimenews/article/local/20170313/1075168/
　
#頂包 #酒駕",【頂包動畫】酒駕BMW撞死騎士　離譜父竟要子頂罪,video,https://www.facebook.com/232633627068/posts/10155688877287069,2017-03-14 11:30:00,764,49,9,487,10,21,1,4,241
232633627068_10155688954717069,"馬英九辦公室發言人徐巧芯轉述...
　
【馬英九洩密遭訴　柯建銘：等這一刻等很久了】
http://www.appledaily.com.tw/realtimenews/article/politics/20170314/1075863/
　
【#火線話題】馬英九洩密遭起訴
https://goo.gl/VhE8H5
 
#馬英九 #洩密案 #黃世銘 #柯建銘 #徐巧芯 馬英九
🚀太空船可以放進口袋？ https://goo.gl/xekpFW",馬英九：對自己清白有信心　期盼法院公平判決,link,https://www.facebook.com/232633627068/posts/10155688954717069,2017-03-14 11:22:26,382,89,8,312,9,4,48,2,7
232633627068_10155688918807069,"#蘋果Live　#柯建銘 記者會現場...直播已結束 
　
【馬王政爭後　那些人的下場是這樣】
http://www.appledaily.com.tw/realtimenews/article/politics/20170314/1075805/
　
【#火線話題】遭馬英九洩密起訴
https://goo.gl/VhE8H5
 
#馬英九 #北檢 #洩密案 #黃世銘 #關說　馬英九",柯建銘記者會,video,https://www.facebook.com/232633627068/posts/10155688918807069,2017-03-14 11:08:02,692,300,12,410,8,10,9,7,248
232633627068_10155688892012069,"還記得嗎...洩密風波源於2013年 
 　　
【北檢認定洩密　馬英九成第三位遭起訴卸任元首】
http://www.appledaily.com.tw/realtimenews/article/politics/20170314/1075736/
　
【#火線話題】馬英九洩密遭起訴
https://goo.gl/VhE8H5
 　
#馬英九 #洩密案 #黃世銘 #柯建銘 馬英九
🚀太空船可以放進口袋？ https://goo.gl/xekpFW",馬英九被起訴　一切要從2013年說起,link,https://www.facebook.com/232633627068/posts/10155688892012069,2017-03-14 11:00:35,342,45,8,291,16,5,24,1,5
232633627068_10155688807622069,"想哭就來我棉被哭吧（掀棉被） #宅編
　　
完整 #動新聞【溫馨片】Selina三層下巴照驚人　「躲去棉被裡哭」
http://ent.appledaily.com.tw/actionnews/index/20170313/1074941/0
　
【圖文報導】
http://ent.appledaily.com.tw/realtimenews/article/entertainment/20170313/1074941/
　
#Selina #任家萱 #任容萱 任家萱 Selina 任家萱 Selina",【溫馨片】Selina三層下巴照驚人　「躲去棉被裡哭」,video,https://www.facebook.com/232633627068/posts/10155688807622069,2017-03-14 10:50:00,779,24,10,709,32,4,32,2,0
232633627068_10155688866267069,"真是勢利眼欸....一發現是誰就....若說是巧合你信嗎😏 #歐巴編 
 　　
【相關新聞】坐經濟艙被勢力眼　原來竟是「賭王之子」
http://www.appledaily.com.tw/realtimenews/article/life/20170314/1075729/
　
#賭王之子 #何猷君 #特權 #香港航空 
🚀太空船可以放進口袋？ https://goo.gl/xekpFW",賭王兒獲特權待遇　嘆香港航空「可悲」,link,https://www.facebook.com/232633627068/posts/10155688866267069,2017-03-14 10:41:10,3398,84,66,3185,35,77,71,7,23
232633627068_10155688779507069,"時尚辣媽 >///< #鄉編
　　
完整 #動新聞【辣媽片】打破懷孕傳聞　白歆惠抱兒生猛踩街
http://ent.appledaily.com.tw/actionnews/index/20170313/1074984/0
　
【圖文報導】
http://ent.appledaily.com.tw/realtimenews/article/entertainment/20170313/1074984/
　
#白歆惠 #白白 白歆惠Bianca Bai Official",,video,https://www.facebook.com/232633627068/posts/10155688779507069,2017-03-14 10:30:00,1064,5,5,1044,16,4,1,0,0
232633627068_10155688805692069,"身材真的粉好耶... (థฺˇ౪ˇథ) #歐巴編
　
#超殺護理師 
🚀太空船可以放進口袋？ https://goo.gl/xekpFW",【多圖】「超殺護理師」怒了！　槓酸民「我不是外拍妹」,link,https://www.facebook.com/232633627068/posts/10155688805692069,2017-03-14 10:20:11,6067,131,106,5842,93,55,71,3,3
232633627068_10155688707672069,"#蘋果Live  #馬英九洩密案...直播已結束
　
【北檢認定洩密　馬英九遭起訴】
http://www.appledaily.com.tw/realtimenews/article/politics/20170314/1075736/
　 
【#火線話題】馬英九洩密遭起訴
https://goo.gl/VhE8H5
 　　
#馬英九 #北檢  #洩密案 #直播　　",馬英九涉嫌洩密北檢今偵結,video,https://www.facebook.com/232633627068/posts/10155688707672069,2017-03-14 10:08:03,1371,346,67,1023,29,33,96,13,177
232633627068_10155688704762069,"小時候的記憶真的會影響一輩子
 　
#麥當勞 #恐懼症
🚀太空船可以放進口袋？ https://goo.gl/xekpFW",他罹「麥當勞恐懼症」！　背後真相很洋蔥,link,https://www.facebook.com/232633627068/posts/10155688704762069,2017-03-14 10:00:04,707,14,12,624,18,7,1,57,0
232633627068_10155688680722069,"你的父母是父母，那別人的呢？
　
【冷面殺手謝惠仁出獄　親友搶接風】
http://www.appledaily.com.tw/realtimenews/article/local/20170313/1075382/
　
#殺手 #出獄",冷面殺手關了17年　出獄！不斷重覆這句話,link,https://www.facebook.com/232633627068/posts/10155688680722069,2017-03-14 09:50:00,3341,94,78,2968,19,65,9,6,274
232633627068_10155688701362069,"#最新  認定洩密！
 　
【#火線話題】馬英九洩密遭起訴
https://goo.gl/VhE8H5
 
#馬英九 #洩密案 馬英九
🚀太空船可以放進口袋？ https://goo.gl/xekpFW",北檢認定洩密　馬英九遭起訴 | 即時新聞 | 20170314 | 蘋果日報,link,https://www.facebook.com/232633627068/posts/10155688701362069,2017-03-14 09:40:51,2093,364,75,1782,54,43,162,2,50
232633627068_10155688686402069,"50億男花2800坐廉航！平民Style～～
　
#昆凌 #周杰倫 周杰倫 Jay Chou 昆凌Hannah
🚀太空船可以放進口袋？ https://goo.gl/xekpFW",【直擊片】50億男搭廉航周董帶孕妻昆凌遊歐,link,https://www.facebook.com/232633627068/posts/10155688686402069,2017-03-14 09:35:53,18175,308,158,17525,178,333,118,5,17
232633627068_10155688613917069,"恭喜你👏👏👏～真的很棒，辛苦了！ #天編
　
#羽球 #戴資穎 #全英羽球公開賽 #蘋果頭條 #蘋果體育
🙋 太空船放得進口袋嗎 https://goo.gl/xekpFW",百年台灣第一人　羽球后戴資穎　全英賽奪冠,link,https://www.facebook.com/232633627068/posts/10155688613917069,2017-03-14 09:21:24,1566,58,24,1511,49,5,0,0,1
232633627068_10155688636972069,"恩恩你放過這些人吧...#天編
　
#金正恩 #金小胖 #김정은 #太永浩 #北韓 #northkorea #조선민주주의인민공화국 #蘋果國際 #國際新聞",首例 金正恩下令 暗殺英美人士,link,https://www.facebook.com/232633627068/posts/10155688636972069,2017-03-14 09:10:18,323,27,4,291,13,11,3,3,2
232633627068_10155688609697069,"保重啊～～#天編
　
#許效舜 #蘋果娛樂
🙋 太空船放得進口袋嗎 https://goo.gl/xekpFW",許效舜復刻沙悟淨 掛佛珠點鈔　月入60萬跛腳泡茶藝館,link,https://www.facebook.com/232633627068/posts/10155688609697069,2017-03-14 09:01:13,802,5,2,766,9,21,6,0,0
232633627068_10155688589277069,"是說對方的影片呢？
　
#影片 #彰化 #黑貓宅急便 #宅配員 #送貨 #蘋果要聞",影片還原 被指踹人拒簽收 怒夫妻逼道歉 被指罵人又恐嚇 宅配員磕頭哭,link,https://www.facebook.com/232633627068/posts/10155688589277069,2017-03-14 08:50:15,883,135,34,621,21,13,2,9,217
232633627068_10155686160207069,"把太空船放進口袋咁無可能？？
　
#TEDEd https://goo.gl/xekpFW",未來的太空船將可放進我們的口袋內｜TEDEd｜蘋果日報｜Apple Daily,link,https://www.facebook.com/232633627068/posts/10155686160207069,2017-03-14 08:40:00,440,12,18,410,15,12,2,1,0
232633627068_10155688563017069,"確定這不是電影情節嗎......
#新竹 #新婚 #妻子 #出櫃 #晴天霹靂 #討聘金",【無緣片】新娘新婚夜出櫃　老公崩潰提告討聘金 | 即時新聞 | 20170314 | 蘋果日報,link,https://www.facebook.com/232633627068/posts/10155688563017069,2017-03-14 08:36:45,8343,248,230,6967,38,873,317,110,39
232633627068_10155688527927069,"竟然過了14年才還被害人一個公道...ORZ
#獨家 #高雄 #屠夫 #性侵 #證據明確 #女會計 #法院 #性交易",【獨家】史上最冤被害人　遭性侵卻被法院懷疑性交易 | 即時新聞 | 20170314 | 蘋果日報,link,https://www.facebook.com/232633627068/posts/10155688527927069,2017-03-14 08:19:14,1605,169,54,1064,21,80,7,15,419
232633627068_10155688503162069,"南投縣長林明溱昨在縣務會議「開第一槍」，要求縣府法制人員「找出相關法令，讓南投不用施行一例一休。」
#南投 #開第一槍 #拒絕 #一例一休 #只要不抓去關就好",南投縣長開第一槍　擬拒絕「一例一休」 | 即時新聞 | 20170314 | 蘋果日報,link,https://www.facebook.com/232633627068/posts/10155688503162069,2017-03-14 08:03:43,2913,258,158,2243,27,64,307,8,265
232633627068_10155688462817069,"冷氣團來了...
#冷氣團 #今晚 #明晨 #12度 #濕冷",大陸冷氣團報到！　今晚明晨北部最冷12℃,link,https://www.facebook.com/232633627068/posts/10155688462817069,2017-03-14 07:45:47,2832,15,159,2550,36,192,4,33,17
